pID,experience,trialID,imageID,imageName,timestamp,cancerType,diagnosis,diagnosticGrading,groundTruth,distanceToGroundtruth,distanceToGroundtruthISUP,taskCompletionTime,imgW,imgH,zoom,imageZoom,accuracyType,correctness,downScale,tissueArea,tumorArea,ratioTumorToTissue,numTumors,minSize,meanSize,maxSize,stdSize,tumorSpan,portionTumorAnnotated,iouTumorVsAnnotation,numFixation,zoomTime,panTime,interpretTime,notInImageTime,otherTime,numZoom,numPan,zoomProp,panProp,interpretProp,tumorAccuracyGroup,minZoom,meanZoom,maxZoom
P6,3,25,C18,test_068.tif,10/4/2022 8:07,Lymph,Malignant,,1,0,,43.2,97792,221184,5.062,0.033,correct,1,16,3986465,630728,0.158217368,45,30,14016,614106,90469,2953,0.957764678,0.761305421,113,1.821,8.174,32.857,0.33299999999999996,0.015,25,27,0.042495099,0.190749557,0.766755344,1,0.0065,0.06628437500000005,0.1669
P6,3,26,C56,test_090.tif,10/4/2022 8:08,Lymph,Malignant,,1,0,,31.39,97792,214528,1.5,0.0101,correct,1,16,6246409,8774299,1.4046949219999998,54,1,162487,5629693,849207,6790,0.7883931240000001,0.623820135,55,1.15,0.0,11.526,16.480999999999998,2.233,7,0,0.090722625,0.0,0.909277375,1,0.0067,0.013571428571428571,0.0765
P6,3,27,C27,test_092.tif,10/4/2022 8:09,Lymph,Malignant,,1,0,,17.621,126976,103936,1.868,0.0312,correct,1,16,5633860,43372,0.007698452,3,346,14457,41066,18827,288,0.973646592,0.45809468,46,0.77,1.45,15.145,0.233,0.023,8,5,0.044342067,0.083501296,0.872156637,1,0.0139,0.054299999999999994,0.1578
P6,3,28,C46,test_026.tif,10/4/2022 8:09,Lymph,Malignant,,1,0,,10.745999999999999,98304,103936,1.0,0.0139,correct,1,16,2640223,1098772,0.416166362,286,9,3842,1042384,61519,4007,0.931491702,0.64057362,27,0.0,0.0,7.206,3.386,0.154,1,0,0.0,0.0,1.0,1,0.0139,0.013899999999999997,0.0139
P6,3,30,C33,test_105.tif,10/4/2022 8:09,Lymph,Malignant,,1,0,,10.123,126976,93184,0.9259999999999999,0.0155,correct,1,16,15525382,20114959,1.295617654,18,1,1117498,19868546,4547879,6255,0.9767562540000001,0.763390803,26,0.0,0.0,5.769,4.154,0.2,1,0,0.0,0.0,1.0,1,0.0155,0.015500000000000007,0.0155
P6,3,32,C58,test_094.tif,10/4/2022 8:10,Lymph,Malignant,,1,0,,17.327,94208,82432,0.777,0.0175,correct,1,16,3311936,367747,0.11103686800000001,14,11,26268,362878,93362,1077,0.999787898,0.38160641100000003,46,0.35100000000000003,0.0,9.156,7.807,0.013000000000000001,7,0,0.036920164,0.0,0.9630798359999999,1,0.0175,0.026954166666666658,0.0884
P6,3,35,C51,test_040.tif,10/4/2022 8:11,Lymph,Malignant,,1,0,,15.649000000000001,97792,221696,2.25,0.0146,correct,1,16,2345977,1443842,0.615454457,32,1,45120,807722,149652,3226,0.9387516090000001,0.46826129200000005,43,0.16699999999999998,0.0,10.692,4.654,0.136,2,0,0.015378948,0.0,0.984621052,1,0.0065,0.013272727272727271,0.0146
P6,3,40,C47,test_027.tif,10/4/2022 8:13,Lymph,Malignant,,1,0,,12.777000000000001,97792,221184,17.085,0.1112,correct,1,16,2599057,173342,0.066694189,1,173342,173342,173342,0,568,0.990746617,0.498214426,27,0.8690000000000001,0.0,11.241,0.534,0.133,4,0,0.071758877,0.0,0.928241123,1,0.0065,0.030883333333333336,0.1112
P6,3,41,C24,test_082.tif,10/4/2022 8:13,Lymph,Malignant,,1,0,,11.408,97792,217088,11.392000000000001,0.0756,correct,1,16,4165392,298572,0.071679208,193,23,1547,118408,10334,5608,0.170447999,0.162461293,31,0.602,0.0,10.189,0.5670000000000001,0.05,3,0,0.05578723,0.0,0.94421277,1,0.0066,0.055025,0.0756
P6,3,52,C21,test_075.tif,10/4/2022 8:17,Lymph,Malignant,,1,0,,14.175999999999998,97792,212992,7.593999999999999,0.0513,correct,1,16,3991907,441756,0.11066289900000001,51,60,8662,162134,27201,4069,0.355463197,0.273621811,30,0.168,0.415,13.462,0.0,0.131,4,2,0.011961552,0.029547882,0.9584905659999999,1,0.0068,0.03978571428571429,0.0513
P6,3,53,C35,test_113.tif,10/4/2022 8:17,Lymph,Malignant,,1,0,,9.631,131072,107520,0.828,0.0134,correct,1,16,8137137,5165378,0.63479059,9,1,573931,4373179,1363954,4435,0.7916986909999999,0.506731182,25,0.0,0.0,5.17,4.438,0.023,1,0,0.0,0.0,1.0,1,0.0134,0.013399999999999997,0.0134
P6,3,54,C55,test_071.tif,10/4/2022 8:17,Lymph,Malignant,,1,0,,8.626,155648,96768,1.0,0.0136,correct,1,16,2802298,1436587,0.51264605,81,1,17736,714496,108307,6571,0.47339701700000003,0.325117077,24,0.0,0.0,8.522,0.0,0.10400000000000001,1,0,0.0,0.0,1.0,1,0.0136,0.0136,0.0136
P6,3,60,C10,test_051.tif,10/4/2022 8:19,Lymph,Malignant,,1,0,,26.76,96768,211968,7.593,0.0516,correct,1,16,1519524,252653,0.166271148,91,31,2776,209333,21780,2566,0.835113773,0.652737088,78,2.787,5.147,18.57,0.251,0.005,7,14,0.105153939,0.19419710199999998,0.700648959,1,0.0068,0.09788985507246367,0.5876
P7,4,3,C55,test_071.tif,10/10/2022 12:38,Lymph,Malignant,,1,0,,33.797,155648,96768,1.0,0.0136,correct,1,16,2802298,1436587,0.51264605,81,1,17736,714496,108307,6571,0.464748045,0.386468724,48,1.7519999999999998,1.7630000000000001,28.31,0.0,1.972,6,3,0.05505106,0.055396701,0.889552239,1,0.0136,0.028213157894736832,0.0689
P7,4,7,C18,test_068.tif,10/10/2022 12:41,Lymph,Malignant,,1,0,,48.993,97792,221184,1.776,0.0116,correct,1,16,3986465,630728,0.158217368,45,30,14016,614106,90469,2953,0.96102916,0.694489892,38,4.155,5.497999999999999,28.945,10.375,0.02,26,7,0.107648065,0.142442614,0.749909322,1,0.0116,0.10065454545454544,0.5631
P7,4,11,C47,test_027.tif,10/10/2022 12:45,Lymph,Malignant,,1,0,,38.167,97792,221184,3.375,0.022000000000000002,correct,1,16,2599057,173342,0.066694189,1,173342,173342,173342,0,568,0.890897763,0.681115507,1,2.7889999999999997,1.7919999999999998,28.930999999999997,4.335,0.32,16,3,0.08322392,0.053473383,0.8633026979999999,1,0.0065,0.0065,0.0065
P7,4,19,C41,test_002.tif,10/10/2022 12:54,Lymph,Malignant,,1,0,,90.971,97792,221184,1.776,0.0116,correct,1,16,2189730,138686,0.06333474900000001,17,13,8158,73123,20417,5399,0.512048801,0.35770089,107,10.293,15.735999999999999,57.206,0.4,7.336,68,27,0.123661921,0.189055085,0.687282994,1,0.0065,0.13192555555555557,1.0
P7,4,20,C46,test_026.tif,10/10/2022 12:55,Lymph,Malignant,,1,0,,29.831999999999997,98304,103936,1.0,0.0139,correct,1,16,2640223,1098772,0.416166362,286,9,3842,1042384,61519,4007,0.907401171,0.6214515270000001,38,0.836,0.512,14.184000000000001,14.276,0.024,4,1,0.053824363,0.032964203,0.913211434,1,0.0139,0.039799999999999995,0.1052
P7,4,23,C19,test_073.tif,10/10/2022 12:58,Lymph,Malignant,,1,0,,147.30700000000002,159744,86016,1.0,0.0133,correct,1,16,5137291,2708706,0.5272634939999999,27,1,100322,622507,173526,9099,0.464585673,0.384674122,142,5.907,2.674,129.664,9.058,0.004,11,5,0.042728489,0.019342472,0.937929039,1,0.0104,0.013275000000000021,0.0133
P7,4,31,C24,test_082.tif,10/10/2022 13:23,Lymph,Malignant,,1,0,,110.18299999999999,97792,217088,1.0,0.0066,correct,1,16,4165392,298572,0.071679208,193,23,1547,118408,10334,5608,0.593776376,0.328036444,197,15.129000000000001,6.346,82.54700000000001,5.436,0.725,50,13,0.145440388,0.061006326,0.793553287,1,0.0066,0.10805341614906826,0.8606
P7,4,36,C56,test_090.tif,10/10/2022 13:30,Lymph,Malignant,,1,0,,46.872,97792,214528,1.0,0.0067,correct,1,16,6246409,8774299,1.4046949219999998,54,1,162487,5629693,849207,6790,0.5226565679999999,0.44432160200000004,73,5.169,1.0290000000000001,26.88,13.613,0.18100000000000002,21,2,0.156267005,0.031108289,0.812624705,1,0.0067,0.09135948275862071,1.0
P7,4,37,C54,test_069.tif,10/10/2022 13:30,Lymph,Malignant,,1,0,,97.76299999999999,212992,103936,1.0,0.0099,correct,1,16,13974913,108577,0.007769422,33,15,3290,32147,7716,10397,0.38088177100000004,0.339428909,180,9.603,14.636,73.508,0.0,0.016,45,21,0.09824342400000001,0.149733496,0.75202308,1,0.0099,0.09808901734104059,0.3825
P7,4,40,C21,test_075.tif,10/10/2022 13:35,Lymph,Malignant,,1,0,,96.88,97792,212992,1.71,0.0116,correct,1,16,3991907,441756,0.11066289900000001,51,60,8662,162134,27201,4069,0.758565815,0.536062107,167,7.921,12.668,70.036,6.239,0.016,34,24,0.087404138,0.139784828,0.7728110340000001,1,0.0068,0.10990657894736823,0.8772
P7,4,42,C33,test_105.tif,10/10/2022 13:37,Lymph,Malignant,,1,0,,36.602,126976,93184,0.9259999999999999,0.0155,correct,1,16,15525382,20114959,1.295617654,18,1,1117498,19868546,4547879,6255,0.926357742,0.827465665,64,4.188,0.0,29.473000000000003,0.0,2.9410000000000003,17,0,0.124416981,0.0,0.875583019,1,0.0155,0.028188679245283007,0.3961
P7,4,43,C1,test_001.tif,10/10/2022 13:38,Lymph,Malignant,,1,0,,53.504,86016,89600,3.375,0.0542,correct,1,16,2821180,388903,0.13785118300000002,32,1,12153,239679,43959,3489,0.85216365,0.650613787,84,4.888999999999999,3.824,44.215,0.5660000000000001,0.01,15,8,0.092370768,0.072249093,0.8353801390000001,1,0.0161,0.054573333333333286,0.4119
P7,4,46,C58,test_094.tif,10/10/2022 13:40,Lymph,Malignant,,1,0,,29.576,94208,82432,1.7469999999999999,0.0393,correct,1,16,3311936,367747,0.11103686800000001,14,11,26268,362878,93362,1077,0.942879208,0.7349944890000001,56,2.053,1.645,25.794,0.0,0.084,17,3,0.069612098,0.055777837999999996,0.8746100640000001,1,0.0175,0.07334326923076917,0.4477
P7,4,49,C34,test_108.tif,10/10/2022 13:42,Lymph,Malignant,,1,0,,31.863000000000003,97792,221184,8.988999999999999,0.0585,correct,1,16,1021142,43119,0.042226253,4,581,10780,36501,14982,363,0.941371553,0.703922725,39,2.255,1.62,19.476,2.8360000000000003,5.676,15,3,0.09656974,0.069376044,0.834054216,1,0.022000000000000002,0.08716249999999999,0.1669
P7,4,50,C51,test_040.tif,10/10/2022 13:43,Lymph,Malignant,,1,0,,41.381,97792,221696,3.375,0.0219,correct,1,16,2345977,1443842,0.615454457,32,1,45120,807722,149652,3226,0.868342242,0.5899007039999999,63,3.02,1.344,27.779,8.891,0.34700000000000003,8,1,0.09395513800000001,0.041813147,0.864231715,1,0.0065,0.014030612244897966,0.07400000000000001
P7,4,51,C27,test_092.tif,10/10/2022 13:44,Lymph,Malignant,,1,0,,63.31,126976,103936,4.203,0.0701,correct,1,16,5633860,43372,0.007698452,3,346,14457,41066,18827,288,0.956308217,0.7455869140000001,62,9.577,9.607999999999999,42.986999999999995,1.127,0.011000000000000001,41,16,0.154040404,0.154539021,0.691420575,1,0.0139,0.09753981481481487,0.3551
P7,4,53,C5,test_016.tif,10/10/2022 13:46,Lymph,Malignant,,1,0,,37.277,110592,93184,1.21,0.0232,correct,1,16,6160924,2662910,0.432225751,54,2,49313,1955980,276560,4795,0.918065199,0.73066574,65,2.472,0.0,29.838,4.387,0.58,9,0,0.07650882099999999,0.0,0.9234911790000001,1,0.0155,0.04018600000000001,0.5941
P7,4,58,C44,test_021.tif,10/10/2022 13:49,Lymph,Malignant,,1,0,,34.291,97792,221184,1.0,0.0065,correct,1,16,6228206,13898224,2.23149716,25,1,555929,10653874,2155975,6814,0.915387319,0.7719664509999999,55,2.752,0.0,22.069000000000003,9.458,0.012,10,0,0.11087385699999999,0.0,0.8891261429999999,1,0.0065,0.016043243243243244,0.0742
P8,4,3,C41,test_002.tif,10/12/2022 11:15,Lymph,Malignant,,1,0,,32.771,97792,221184,25.627,0.1669,correct,1,16,2189730,138686,0.06333474900000001,17,13,8158,73123,20417,5399,0.526592446,0.38966908200000006,83,3.438,1.726,25.044,0.033,2.53,17,5,0.113810911,0.057137182,0.829051907,1,0.0065,0.07646571428571428,0.2503
P8,4,4,C18,test_068.tif,10/12/2022 11:15,Lymph,Malignant,,1,0,,17.674,97792,221184,2.25,0.0146,correct,1,16,3986465,630728,0.158217368,45,30,14016,614106,90469,2953,0.998305133,0.31953708,45,3.322,0.0,5.917999999999999,6.806,1.6280000000000001,6,0,0.35952381,0.0,0.64047619,1,0.0065,0.04315806451612902,0.1669
P8,4,8,C44,test_021.tif,10/12/2022 11:17,Lymph,Malignant,,1,0,,16.549,97792,221184,1.5,0.0098,correct,1,16,6228206,13898224,2.23149716,25,1,555929,10653874,2155975,6814,0.8783386999999999,0.433153267,39,3.572,0.0,6.087000000000001,6.205,0.685,7,0,0.369810539,0.0,0.6301894610000001,1,0.0065,0.023843750000000014,0.1112
P8,4,12,C35,test_113.tif,10/12/2022 11:18,Lymph,Malignant,,1,0,,13.44,131072,107520,1.2429999999999999,0.0201,correct,1,16,8137137,5165378,0.63479059,9,1,573931,4373179,1363954,4435,0.70788798,0.5035234160000001,38,0.8009999999999999,0.0,12.127,0.0,0.512,3,0,0.06195854,0.0,0.93804146,1,0.0134,0.024095652173913046,0.0678
P8,4,13,C5,test_016.tif,10/12/2022 11:19,Lymph,Malignant,,1,0,,10.935,110592,93184,0.807,0.0155,correct,1,16,6160924,2662910,0.432225751,54,2,49313,1955980,276560,4795,0.21233575300000002,0.15762390699999998,30,0.0,0.0,3.5039999999999996,6.739,0.6920000000000001,1,0,0.0,0.0,1.0,1,0.0155,0.015500000000000007,0.0155
P8,4,15,C34,test_108.tif,10/12/2022 11:19,Lymph,Malignant,,1,0,,13.1,97792,221184,38.44,0.2503,correct,1,16,1021142,43119,0.042226253,4,581,10780,36501,14982,363,0.826317865,0.559569055,26,0.701,0.0,11.925999999999998,0.0,0.473,5,0,0.055515958,0.0,0.944484042,1,0.0065,0.15657894736842107,0.2503
P8,4,17,C1,test_001.tif,10/12/2022 11:20,Lymph,Malignant,,1,0,,9.565,86016,89600,1.0,0.0161,correct,1,16,2821180,388903,0.13785118300000002,32,1,12153,239679,43959,3489,0.560959931,0.433711395,21,0.0,0.0,5.056,4.035,0.474,1,0,0.0,0.0,1.0,1,0.0161,0.0161,0.0161
P8,4,19,C32,test_104.tif,10/12/2022 11:20,Lymph,Malignant,,1,0,,15.606,96768,210432,25.629,0.1754,correct,1,16,4058610,209213,0.051547944000000005,7,163,29888,111340,43506,4190,0.467408813,0.35213666600000004,37,2.52,0.615,10.644,1.75,0.077,5,1,0.182887002,0.044633137,0.772479861,1,0.0068,0.08694062499999997,0.1754
P8,4,24,C27,test_092.tif,10/12/2022 11:22,Lymph,Malignant,,1,0,,17.771,126976,103936,14.185,0.2367,correct,1,16,5633860,43372,0.007698452,3,346,14457,41066,18827,288,0.970995112,0.42627663299999996,44,1.036,0.27899999999999997,15.534,0.39899999999999997,0.523,4,1,0.061487329,0.016558846000000002,0.921953825,1,0.0139,0.09756666666666663,0.2367
P8,4,26,C46,test_026.tif,10/12/2022 11:23,Lymph,Malignant,,1,0,,8.834,98304,103936,1.0,0.0139,correct,1,16,2640223,1098772,0.416166362,286,9,3842,1042384,61519,4007,0.970944837,0.44310037,17,0.0,0.0,2.384,5.973,0.47700000000000004,1,0,0.0,0.0,1.0,1,0.0139,0.0139,0.0139
P8,4,28,C47,test_027.tif,10/12/2022 11:23,Lymph,Malignant,,1,0,,16.13,97792,221184,17.085,0.1112,correct,1,16,2599057,173342,0.066694189,1,173342,173342,173342,0,568,1.0,0.509161512,45,0.084,0.0,11.159,0.9179999999999999,3.969,4,0,0.007471315,0.0,0.992528685,1,0.0065,0.05623437499999999,0.1112
P8,4,29,C58,test_094.tif,10/12/2022 11:23,Lymph,Malignant,,1,0,,14.144,94208,82432,2.6210000000000004,0.059000000000000004,correct,1,16,3311936,367747,0.11103686800000001,14,11,26268,362878,93362,1077,1.0,0.360000861,40,3.471,0.0,8.822000000000001,0.0,1.851,8,0,0.282355812,0.0,0.717644188,1,0.0175,0.09786562500000004,0.6716
P8,4,34,C33,test_105.tif,10/12/2022 11:25,Lymph,Malignant,,1,0,,9.637,126976,93184,0.9259999999999999,0.0155,correct,1,16,15525382,20114959,1.295617654,18,1,1117498,19868546,4547879,6255,0.8426924459999999,0.71205909,25,0.0,0.0,9.357999999999999,0.0,0.27899999999999997,1,0,0.0,0.0,1.0,1,0.0155,0.015500000000000005,0.0155
P8,4,37,C56,test_090.tif,10/12/2022 11:25,Lymph,Malignant,,1,0,,9.936,97792,214528,5.062,0.034,correct,1,16,6246409,8774299,1.4046949219999998,54,1,162487,5629693,849207,6790,0.34545848100000004,0.323715702,27,0.467,0.0,9.425,0.0,0.044000000000000004,3,0,0.047209867,0.0,0.9527901329999999,1,0.0067,0.02490000000000001,0.034
P8,4,42,C55,test_071.tif,10/12/2022 11:27,Lymph,Malignant,,1,0,,8.955,155648,96768,5.063,0.0689,correct,1,16,2802298,1436587,0.51264605,81,1,17736,714496,108307,6571,0.431410002,0.36583858399999997,24,0.9670000000000001,0.0,7.6739999999999995,0.0,0.314,3,0,0.111908344,0.0,0.888091656,1,0.0136,0.04054,0.0689
P8,4,49,C21,test_075.tif,10/12/2022 11:30,Lymph,Malignant,,1,0,,12.017000000000001,97792,212992,25.629,0.1733,correct,1,16,3991907,441756,0.11066289900000001,51,60,8662,162134,27201,4069,0.313831617,0.258863136,31,1.1340000000000001,0.0,10.142999999999999,0.0,0.74,5,0,0.10055865900000001,0.0,0.899441341,1,0.0068,0.11334285714285716,0.1733
P8,4,50,C54,test_069.tif,10/12/2022 11:30,Lymph,Malignant,,1,0,,13.732000000000001,212992,103936,25.629,0.255,correct,1,16,13974913,108577,0.007769422,33,15,3290,32147,7716,10397,0.297936027,0.22794951800000002,45,1.835,0.0,11.075,0.0,0.8220000000000001,5,0,0.142137878,0.0,0.857862122,1,0.0099,0.12538235294117644,0.255
P8,4,54,C19,test_073.tif,10/12/2022 11:32,Lymph,Malignant,,1,0,,8.003,159744,86016,1.0,0.0133,correct,1,16,5137291,2708706,0.5272634939999999,27,1,100322,622507,173526,9099,0.22502959,0.181630752,24,0.0,0.0,7.44,0.0,0.563,1,0,0.0,0.0,1.0,1,0.0133,0.013300000000000005,0.0133
P8,4,56,C51,test_040.tif,10/12/2022 11:32,Lymph,Malignant,,1,0,,13.595,97792,221696,5.063,0.0329,correct,1,16,2345977,1443842,0.615454457,32,1,45120,807722,149652,3226,0.59855372,0.389481151,49,1.936,0.0,11.124,0.10099999999999999,0.434,5,0,0.14823889699999998,0.0,0.851761103,1,0.0065,0.07573448275862071,0.2497
P8,4,60,C24,test_082.tif,10/12/2022 11:33,Lymph,Malignant,,1,0,,18.908,97792,217088,25.631999999999998,0.17,correct,1,16,4165392,298572,0.071679208,193,23,1547,118408,10334,5608,0.32910654699999997,0.268399143,55,5.8229999999999995,0.0,10.124,0.096,2.865,7,0,0.36514705,0.0,0.63485295,1,0.0066,0.12494871794871794,0.3825
P9,2,23,C44,test_021.tif,10/27/2022 12:22,Lymph,Malignant,,1,0,,54.821999999999996,97792,221184,1.0,0.0065,correct,1,16,6228206,13898224,2.23149716,25,1,555929,10653874,2155975,6814,0.997621207,0.555024387,167,2.436,3.173,27.465999999999998,14.897,6.85,8,5,0.073650794,0.095933485,0.830415722,1,0.0065,0.013520909090909049,0.1669
P9,2,25,C1,test_001.tif,10/27/2022 12:24,Lymph,Malignant,,1,0,,35.506,86016,89600,1.0,0.0161,correct,1,16,2821180,388903,0.13785118300000002,32,1,12153,239679,43959,3489,0.9771691140000001,0.433157726,87,1.052,1.61,23.043000000000003,2.718,7.082999999999999,12,4,0.04092589,0.062633729,0.8964403809999999,1,0.0161,0.03635161290322575,0.122
P9,2,27,C19,test_073.tif,10/27/2022 12:26,Lymph,Malignant,,1,0,,52.148,159744,86016,1.0,0.0133,correct,1,16,5137291,2708706,0.5272634939999999,27,1,100322,622507,173526,9099,0.995623371,0.40834564100000004,137,2.4530000000000003,0.0,49.273,0.317,0.105,5,0,0.047422959,0.0,0.952577041,1,0.0133,0.020970297029702968,0.2266
P9,2,28,C56,test_090.tif,10/27/2022 12:27,Lymph,Malignant,,1,0,,37.53,97792,214528,1.0,0.0067,correct,1,16,6246409,8774299,1.4046949219999998,54,1,162487,5629693,849207,6790,0.935852995,0.5801329820000001,102,4.573,0.0,17.813,9.623,5.521,9,0,0.20427946,0.0,0.79572054,1,0.0067,0.026690140845070365,0.258
P9,2,35,C5,test_016.tif,10/27/2022 12:33,Lymph,Malignant,,1,0,,31.284000000000002,110592,93184,0.807,0.0155,correct,1,16,6160924,2662910,0.432225751,54,2,49313,1955980,276560,4795,0.982800395,0.582561848,78,0.382,0.0,21.67,8.54,0.6920000000000001,4,0,0.017322692,0.0,0.982677308,1,0.0155,0.022088524590163944,0.1173
P9,2,43,C58,test_094.tif,10/27/2022 12:39,Lymph,Malignant,,1,0,,17.38,94208,82432,0.777,0.0175,correct,1,16,3311936,367747,0.11103686800000001,14,11,26268,362878,93362,1077,0.99786538,0.30900579899999997,38,1.05,0.0,7.24,6.205,2.885,9,0,0.126658625,0.0,0.873341375,1,0.0175,0.05853043478260873,0.4477
P9,2,46,C34,test_108.tif,10/27/2022 12:41,Lymph,Malignant,,1,0,,17.195,97792,221184,7.593,0.0494,correct,1,16,1021142,43119,0.042226253,4,581,10780,36501,14982,363,1.0,0.563146484,53,0.72,0.0,8.654,0.183,7.638,9,0,0.076808193,0.0,0.923191807,1,0.0065,0.06672058823529406,0.2503
P9,2,47,C27,test_092.tif,10/27/2022 12:41,Lymph,Malignant,,1,0,,55.513999999999996,126976,103936,2.802,0.0468,correct,1,16,5633860,43372,0.007698452,3,346,14457,41066,18827,288,0.99342894,0.444246255,179,11.562999999999999,6.745,30.898000000000003,0.41700000000000004,5.891,30,32,0.23499166800000001,0.137076779,0.6279315529999999,1,0.0139,0.08782411764705873,0.5326
P9,2,51,C33,test_105.tif,10/27/2022 12:44,Lymph,Malignant,,1,0,,22.537,126976,93184,0.9259999999999999,0.0155,correct,1,16,15525382,20114959,1.295617654,18,1,1117498,19868546,4547879,6255,0.988701941,0.818565375,73,4.44e-16,0.0,14.911,0.467,7.159,1,0,2.98e-17,0.0,1.0,1,0.0155,0.015499999999999993,0.0155
P9,2,52,C51,test_040.tif,10/27/2022 12:44,Lymph,Malignant,,1,0,,26.254,97792,221696,1.0,0.0065,correct,1,16,2345977,1443842,0.615454457,32,1,45120,807722,149652,3226,0.9566254479999999,0.43387380600000003,60,3.352,0.0,12.378,9.69,0.8340000000000001,5,0,0.213095995,0.0,0.786904005,1,0.0065,0.04595945945945943,0.3746
P9,2,58,C47,test_027.tif,10/27/2022 12:48,Lymph,Malignant,,1,0,,17.980999999999998,97792,221184,17.085,0.1112,correct,1,16,2599057,173342,0.066694189,1,173342,173342,173342,0,568,0.998280855,0.573450999,43,0.851,0.0,9.874,0.28300000000000003,6.973,4,0,0.079347319,0.0,0.920652681,1,0.0065,0.09835769230769233,0.1112
P9,2,59,C35,test_113.tif,10/27/2022 12:48,Lymph,Malignant,,1,0,,20.346,131072,107520,0.828,0.0134,correct,1,16,8137137,5165378,0.63479059,9,1,573931,4373179,1363954,4435,0.839496548,0.56001014,50,0.701,0.0,9.157,8.924,1.564,7,0,0.07110975900000001,0.0,0.928890241,1,0.0134,0.028512903225806432,0.2288
P10,1,1,C33,test_105.tif,10/21/2022 11:52,Lymph,Malignant,,1,0,,70.741,126976,93184,0.9259999999999999,0.0155,correct,1,16,15525382,20114959,1.295617654,18,1,1117498,19868546,4547879,6255,0.983281895,0.832622561,202,3.42,1.744,48.647,16.781,0.149,9,5,0.063555779,0.03240973,0.904034491,1,0.0155,0.030722256097561042,0.17600000000000002
P10,1,5,C1,test_001.tif,10/21/2022 12:00,Lymph,Malignant,,1,0,,60.506,86016,89600,5.462999999999999,0.0878,correct,1,16,2821180,388903,0.13785118300000002,32,1,12153,239679,43959,3489,0.939468196,0.812844004,166,13.095,3.0410000000000004,36.824,0.0,7.546,18,14,0.247262085,0.057420695,0.6953172209999999,1,0.0161,0.1353006756756757,1.0
P10,1,10,C54,test_069.tif,10/21/2022 12:08,Lymph,Malignant,,1,0,,82.897,212992,103936,1.0,0.0099,correct,1,16,13974913,108577,0.007769422,33,15,3290,32147,7716,10397,0.551451965,0.426192984,245,12.699000000000002,8.533,55.363,0.0,6.3020000000000005,34,44,0.165794112,0.111404139,0.722801749,1,0.0099,0.08568392857142826,1.0
P10,1,20,C10,test_051.tif,10/21/2022 12:28,Lymph,Malignant,,1,0,,67.47,96768,211968,11.389000000000001,0.0774,correct,1,16,1519524,252653,0.166271148,91,31,2776,209333,21780,2566,0.8852616040000001,0.515421345,176,6.454,9.741,47.573,3.687,0.015,20,45,0.101210639,0.15275686900000002,0.746032493,1,0.0068,0.136072435897436,0.8814
